Series Name,Series Code,Country Name,Country Code,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,OECD members,OED,1.521759583,1.513629378,1.387454847,1.472490238,1.538589062,1.560204579,1.485487299,1.523549859,1.52124402,1.533631846,1.493699324,1.466741876,1.467926689,1.454123167,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Other small states,OSS,2.234284272,2.103501853,2.06312033,2.011463177,1.755255851,1.598903609,1.570240994,1.645957721,1.759199484,1.487676708,1.486697966,1.424922705,1.555139704,1.569839308,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Post-demographic dividend,PST,1.395970757,1.391167993,1.275867115,1.362609836,1.463353674,1.462446912,1.385740775,1.378026851,1.363540767,1.383103375,1.326135892,1.333956556,1.360437067,1.335380665,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Pre-demographic dividend,PRE,1.754385965,1.684407533,1.481088098,1.752507607,2.069722756,2.78710544,3.200462161,2.226459826,0.952516349,2.662437925,2.111737972,2.746266513,2.912323728,2.64732965,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Small states,SST,1.847687946,1.957691594,1.897647261,1.936076108,1.741999847,1.716738197,1.702736076,1.628456479,1.744983988,1.52938343,1.471614705,1.513633834,1.48496341,1.519287223,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,South Asia,SAS,4.30914384,4.377145089,4.657025583,4.570523994,4.286035638,3.952506596,3.296620243,3.99700013,5.036076557,4.066986981,2.763983585,3.30251782,2.870558621,2.915648249,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,South Asia (IDA & IBRD),TSA,4.30914384,4.377145089,4.657025583,4.570523994,4.286035638,3.952506596,3.296620243,3.99700013,5.036076557,4.066986981,2.763983585,3.30251782,2.870558621,2.915648249,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Sub-Saharan Africa,SSF,2.286892863,2.061539136,1.896001502,1.800990545,1.868031367,2.344051944,2.507020774,2.168578933,1.902183721,2.66880033,3.084412792,3.546637208,3.550052253,3.344732927,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Sub-Saharan Africa (excluding high income),SSA,2.286892863,2.061539136,1.896001502,1.800990545,1.868031367,2.344051944,2.507020774,2.168578933,1.902183721,2.66880033,3.084412792,3.546637208,3.550052253,3.344732927,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.286892863,2.061539136,1.896001502,1.800990545,1.868031367,2.344051944,2.507020774,2.168578933,1.902183721,2.66880033,3.084412792,3.546637208,3.550052253,3.344732927,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,Upper middle income,UMC,2.753613399,2.754692882,2.796723633,2.757856551,2.644758314,2.569900787,2.540187171,2.463465779,2.417286205,2.294141678,2.201744342,2.258216736,2.249141233,2.28816971,..,..,..,..,..,..
"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,World,WLD,2.176189032,2.142213454,2.103478554,2.173355548,2.194892141,2.16529827,2.092860022,2.082514159,2.156132807,2.054441293,1.902708565,1.978830368,1.951267134,1.955232494,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Albania,ALB,8.695652174,16.53333333,11.51832461,9.725685786,9.42408377,10.55408971,7.407407407,8.894878706,9.549071618,8.142493639,7.487922705,7.183908046,8.791208791,8.495145631,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Algeria,DZA,15.11111111,14.51636577,14.84157865,15.69188821,16.1394448,15.0997151,16.02828521,15.40295119,14.2675564,13.81434687,14.29830575,15.17122978,15.78854935,15.17937037,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Angola,AGO,23.26043738,21.81818182,17.70538244,17.43243243,16.09756098,23.39393939,23.85892116,24.80948349,25.01802451,24.65300727,25.55970149,28.55353788,31.0840708,28.70466321,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Argentina,ARG,14.41546344,14.44782501,14.1885177,13.19866239,13.69872181,14.37842606,14.61617443,13.98811209,14.44898443,15.00690767,13.79291313,14.27878657,15.25526854,14.4639052,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Armenia,ARM,9.826589595,13.40206186,14.67889908,18.49710983,17.67554479,18.07228916,22.29166667,22.77039848,26.2295082,23.95061728,24.19700214,23.16176471,23.66412214,31.03448276,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Australia,AUS,3.178605988,3.191885619,3.202403219,3.065593891,3.054420305,3.060818868,3.050716221,3.056802154,3.169031867,3.252554295,3.34021683,3.373892376,3.466276885,3.721440419,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Austria,AUT,19.68599034,18.32716506,17.99341202,17.10383991,16.21730382,16.15191987,14.20552677,15.03662215,14.63567839,14.34396389,12.54866727,12.56651017,12.8444652,11.92826588,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Azerbaijan,AZE,18.04103755,20.42336339,20.59669303,20.58394161,19.92416408,19.73460361,20.45710004,23.02083333,24.30668842,25.92435189,23.33585477,18.03392177,17.14770798,18.22020136,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bahrain,BHR,1.162079511,1.105293775,1.173184358,1.237345332,1.118677043,0.850111857,0.831146107,0.893945551,0.939926441,0.861393892,0.860383262,0.881563818,0.884016973,0.842034355,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bangladesh,BGD,15.66022544,16.23963828,17.63224181,17.69256643,15.58685446,14.57800512,14.36997319,13.55517494,12.8094481,12.65797392,12.55630631,11.62303665,11.02348993,11.4822547,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Belarus,BLR,10.37328094,10.10240252,9.772240607,8.887256702,9.052899473,8.789096628,8.704235463,8.145106092,8.710427473,8.787170063,9.151589672,9.674627899,9.35782967,8.932613617,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Belgium,BEL,24.00139543,24.44651163,25.14021188,25.85989555,26.63124534,24.7287045,22.39823541,25.29876638,25.01812908,25.35358329,23.70220038,24.96194825,27.07708779,22.98534799,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Benin,BEN,30.63583815,30.69306931,30.70175439,33.74485597,34.32835821,32.09876543,28.23218997,28.98172324,27.20763723,24.83516484,24.78632479,24.89795918,24.85659656,24.21602787,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bolivia,BOL,12.62848752,12.72727273,12.27621483,12.20657277,12.12789416,11.44883485,10.9360519,10.05110733,9.516129032,9.270072993,9.011432414,8.248655111,8.456534595,8.25136612,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bosnia and Herzegovina,BIH,0.666666667,0.562587904,0.687285223,0.658327847,0.819672131,0.744132799,0.705754615,0.64229249,2.078179119,2.781844802,2.435897436,2.355658199,2.60344026,2.682701203,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Botswana,BWA,8.26873385,8.188585608,5.882352941,3.526448363,3.504672897,3.667481663,4.166666667,3.189066059,2.972399151,4.892966361,3.90625,3.476482618,3.053435115,2.61627907,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Brazil,BRA,7.230568475,7.184062248,6.573187415,6.369241695,6.177133655,6.104512308,6.021720665,5.728822329,6.042296073,5.346395703,5.159270002,4.746115953,4.50889593,4.289735725,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Brunei Darussalam,BRN,1.392111369,1.376146789,1.142857143,1.016260163,1.037344398,1.109570042,1.608187135,1.523545706,1.480484522,1.457725948,1.426533524,1.43472023,1.313868613,1.343283582,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Bulgaria,BGR,2.77592716,3.789126853,3.809116199,2.925764192,2.731182796,3.189926548,2.608354579,2.781784463,2.641509434,2.905405405,3.007518797,3.217097863,3.075749873,2.254925231,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cambodia,KHM,6.511627907,9.954751131,13.86554622,10.08403361,9.811320755,9.121621622,6.963788301,6.366047745,6.206896552,6.493506494,5.371900826,5.533596838,6.177606178,5.737704918,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cameroon,CMR,22.1402214,18.27586207,19.12751678,17.94019934,16.38225256,12.86173633,9.223300971,8.430913349,7.484407484,7.128712871,7.297830375,7.116104869,6.666666667,6.622516556,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Canada,CAN,15.94131645,16.45572081,16.58117418,16.13412154,16.21626673,15.29420743,14.98453905,14.935986,15.1770592,14.02871541,14.82373141,13.71928518,14.04115196,14.52415285,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,Chile,CHL,9.065580797,8.605779371,7.901234568,7.969248078,7.442116869,7.348185411,7.104345068,6.871147196,7.368749026,7.420906838,7.795484728,6.941206941,6.572369223,6.463527239,..,..,..,..,..,..
CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,China,CHN,8.563851112,8.108540874,7.611125642,7.462184234,6.819780929,6.495481052,6.156229275,5.79845895,5.573417248,5.401937187,5.205434141,5.302651558,5.306225174,5.358337662,..,..,..,..,..,..
